title	text
ទេវី	<p>ព្រះទេវី (,) គឺជាទេវតាទេពភេទស្ត្រីរក្សាពិភពលោកក្នុង​នៅសកលលោកនៃព្រហ្មញ្ញ សាសនា ហិណ្ឌូសាសនា ព្រះវេទ។.</p>
ព្រះម៉ែបេរិយចិ	<p>ព្រះម៉ែបេរិយចិ (,) គឺ ទេពធីតាបិសាច នៃព្រហ្មញ្ញ សាសនា ហិណ្ឌូសាសនា ព្រះវេទ។.ព្រះនាង គឺ ទេវតាទេពភេទស្ត្រីបិសាចរក្សាពិភពលោកក្នុង​នៅសកលលោក.៕</p>
កាត្តវរាយ័ន	<p>ព្រះកាត្តវរាយ័ន (,) គឺ វីរៈបុរសអ្នកតា​ នៃព្រហ្មញ្ញ សាសនា ហិណ្ឌូសាសនា ព្រះវេទក្នុង​នៅឥណ្ឌាខាងត្បូង(ទមិឡណាឌូ)។.</p>
ព្រះមទុរៃវីរ័ន	<p>ព្រះមទុរៃវីរ័ន (,) គឺ វីរៈបុរសអ្នកតា​ នៃព្រហ្មញ្ញ សាសនា ហិណ្ឌូសាសនា ព្រះវេទក្នុង​នៅឥណ្ឌាខាងត្បូង(ទមិឡណាឌូ)។. ព្រះអង្គ គឺ វីរៈបុរសអ្នកតា​រក្សាក្រុងមទុរៃ ​នៅឥណ្ឌាខាងត្បូង(ទមិឡណាឌូ)។.</p>
ព្រះម៉ែនីវ៉ាន់	<p>ព្រះម៉ែនីវ៉ាន់(ព្រះម៉ែនីវា) () ជាទេពធីតាចិននៃសាសនាអ្នកស្រុកចិន,សាសនាតាវ,សាសនាខុងជឺ ៕៚.</p>
រាមរាជាធិរាជ	<p>រាមារាជាធិរាជ (១៣៩៣-១៤០៩) (ភាសាថៃ: รามราชาธิราช)គឺព្រះមហាក្សត្រនៃ អាណាចក្រអយុធ្យា ព្រះអង្គគឺជាបុត្រារបស់ ព្រះបាទ ព្រះរាមេសួរ និងជារាជវង្សឧទង ព្រះអង្គបានស្នងរាជ្យសម្បត្តិបន្តពីព្រះបិតានៅអយុធ្យា ក្នុងឆ្នាំ ១៣៩៣ ទ្រង់បានសោយរាជ្យរហូតដល់ឆ្នាំ ១៣៩៥ នៅពេលដែលព្រះអង្គត្រូវបានជ្រែករាជ្យដោយ ឥន្ទ្ររាជា ជាព្រះបិតុលា(ពូ)របស់ព្រះអង្គ ក្នុង រាជវង្សសុពណ្ណភូមិ។</p>
ពញាព្រែក	<p>ព្រះចៅឥន្ទរាជា រឺ ពញាព្រែក រឺ ឥន្ទកុមារ (សំស្ក្រឹត:ឥន្ទ្ររាជា) (គ.ស ១៣៥៩-១៣៨៤ រឺ ១៣៩២-១៤១៧) រជ្ជកាល (គ.ស ១៣៨៤ រឺ ១៤១៧) ទ្រង់ឡើងសោយរាជ្យ នៅមហានគរ ក្នុងឆ្នាំជូត ឆស័ក ព.ស. ១៩២៨, គ.ស. ១៣៨៤ ក្នុងជន្មាយុ ២៥ ឆ្នាំ។ ពញាព្រែក ទ្រង់ព្រះនាមជា សម្ដេចព្រះឥន្ទរាជារាមាធិបតីខ្លះ ហៅថា ព្រះឥន្ទកុមារ។</p>
កោះឆាង	<p>កោះឆាងគឺជាកោះធំជាងគេបំផុតលំដាប់ទី២ នៅក្នុងប្រទេសថៃ ដែលមានទីតាំងស្ថិតនៅជាប់ខេត្តភូកេត។ កោះនេះលាតសន្ធឹងលើផ្ទៃដីប្រមាណ ៤២៩គីឡូម៉ែត្រការ៉េ។ កោះនេះសម្បូរទៅទៅដោយភ្នំខ្ពស់ៗ និងជ្រលងភ្នំជាច្រើន ហើយភ្នំ ដែលមានកម្ពស់ខ្ពស់ជាគេនៅលើកោះនេះគឺភ្នំសាលាក់ផេត ដែលមានរយៈកម្ពស់៧៤៤ម៉ែត្រ ចំណែកឯភ្នំចមប្រាសាទ ឈរនៅលំដាប់ទី២ និងភ្នំម៉ៃហមឈរលំដាប់ទី៣។ កោះឆាងមានព្រៃព្រឹក្សាធម្មជាតិ ដែលជាប្រភពទឹកដ៏សំខាន់ និងមានទឹកធ្លាក់ជាច្រើនកន្លែងនៅលើកោះនេះទៀតផង។ កោះឆាងព័ន្ធជុំវិញទៅដោយកោះតូចៗជាច្រើន និងគ្របដណ្តាប់ទៅដោយឆ្មេរខ្សាច់ដ៏ស្រស់ស
កោះម៉ាក	<p>កោះម៉ាកស្ថិតនៅភាគខាងត្បូងនៃកោះឆាងហើយមានចម្ងាយ ៦០គីឡូម៉ែត្រពីដីគោក និងមានប្រហែល២០គ៉ឡូម៉ែត្រពីភាគខាងជើងនៃកោះម៉ាក់គឺកោះកុត។ ជនអន្តោប្រវេសន៍ជនជាតិចិនគឺជាមនុស្សដំបូងបង្អស់ ដែលបានមករស់នៅលើកោះនេះ ដែលាមានអាយុកាលតាំងពី១០០ឆ្នាំមុន។ កោះម៉ាកជាកោះធំជាងគេលំដាប់ទី៣នៅលើផ្ទៃសមុទ្រនៃខេត្តត្រាត និងលាតសន្ធឹងលើផ្ទៃដីប្រមាណ ១៦គីឡូម៉ែត្រការ៉ែ។ កោះនោះមានបណ្តោយប្រវែង១០គីឡូម៉ែត្រ​ និងមានទទឹងប្រវែង ៥គីឡូម៉ែត្រ និងមានឆ្នេរប្រវែង២៧គីឡូម៉ែត្រ។ ដីទំនាបមានចំនួន៨០ភាគរយ ដែលមានចម្ការដូង និងកៅស៊ូ។ ផ្ទៃដីភាគច្រើនរបស់កោះនេះអំណោយផ
កោះក្រះដាត	<p>កោះនេះមានទីតាំងស្ថិតនៅជិតកោះម៉ាកហើយកោះនេះមានផ្ទៃរាបស្មើដូចក្រដាស។ វាគឺជាកោះតែមួយគត់នៅប្រទេសថៃ ដែលមានឯកសារកាន់កាប់ដីស្របច្បាប់។ កោះនេះកម្មសិទ្ធឯកជន និងមានរមណីយដ្ឋានតែមួយគត់។ បើភ្ញៀវទេសចរស្ថិតនៅលើកោះនេះ យើងនឹងមើលឃើញកោះនៅជិតៗទាំងអស់។ ទីតាំងភូមិសាស្រ្តដ៏ពិសេសនេះធ្វើឱ្យកោះនេះទទួលបាននាមថា ទិសដៅដែលមើលមិនឃើញនៅក្នុងប្រទេសថៃ។ នៅលើកោះនេះមានសត្វតាន់ជាច្រើនរស់នៅ។ ដើម្បីទៅកាន់កោះនេះ ភ្ញៀវទេសចរត្រូវទិញសេវាកម្មកញ្ចប់សរវាកម្មដំណើរកំសាន្ត ដែលរួមសេវាកម្មអាហារ ស្នាក់នៅ និងសេវាធ្វើដំណើរទាំងទៅនិងមក។</p>
ប្រជុំកោះវាំង	<p>ប្រជុំកោះវាំអគឺជាប្រជុំកោះតូចមួយស្ថិតនៅភាគខាងលិចនៃកោះម៉ាក។ នៅលើកោះនេះមានដីសម្បទានសម្រាប់ធ្វើសំបុកត្រចៀកកាំ រក្សាពងអណ្តើកសមុទ្រ និងប្រមូលលាមកត្រចៀវ។ ថ្មក្រោមទឹក និងផ្កាថ្ម ដែលនៅទឹកជ្រៅក៏អាចរកបាននៅកោះមួយនេះផងដែរ។ នៅលើកោះនេះមានភ្នាក់ងារមន្ត្រីមួយចំនួនមកពីឧទ្យានជាតិប្រជុំកោះឆាងមកបោះទីតាំងនៅទីនេះ។</p>
កោះគជ់	<p>កោះគជ់ ឬ កោះគុត គឺជាកោះដែលមានចម្ងាយឆ្ងាយជាងគេពីដីគោក និងជាកោះ ដែលធំជាងគេលំដាប់ទី២ នៅក្នងខេត្តត្រាត ដែលមានទីតាំងស្ថិតនៅជាប់កោះឆាង ហើយក៏ជាកោះធំជាងគេលំដាប់ទី៤នៅក្នុងប្រទេសថៃ។ កោះនេះលាតសន្ធឹងលើផ្ទៃដី ១០៥គីឡូម៉ែត្រការ៉េ ហើយមានបណ្តោយប្រវែង ២៥គីឡូម៉ែត្រ និងទទឹង១២គីឡូម៉ែត្រ។ កោះនេះ មានកោះព័ន្ធជុំវិញដូចជាកោះក្រះដាត និងកោះម៉ាកជាដើម។ កោះនេះនៅរក្សាភាពធម្មជាតិបានទាំងស្រុង ព្រោះនៅលើកោះនេះសម្បូរទៅដោយភ្នំ និងទឹកធ្លាក់ពីធម្មជាតិ។ កត្តាទាំងនេះហើយ ដែលធ្វើឱ្យកោះនេះមានទឹកធ្លាក់ល្បីឈ្មោះជាងគេគឺទឹកធ្លាក់ខ្លងចៅ។ ទឹក
The Fox and the Hound	<p>The Fox and the Hound គឺជាខ្សែភាពយន្តបែបគំនូរជីវចលមិត្តសម្លាញ់របស់អាមេរិកឆ្នាំ ១៩៨១ ដែលផលិតដោយ Walt Disney Productions ហើយផ្អែកលើប្រលោមលោកឆ្នាំ ១៩៦៧ ដែលមានឈ្មោះដូចគ្នាដោយ Daniel P. Mannix ។ ខ្សែភាពយន្តគំនូរជីវចលទី ២៤ របស់ Disney ខ្សែភាពយន្តនេះប្រាប់ពីរឿងរ៉ាវនៃមិត្តភាពដែលមិនទំនងរវាងកញ្ជ្រោងក្រហមឈ្មោះ Tod និងឆ្កែឆ្កែមួយក្បាលឈ្មោះ Copper ។</p>
ធុរកិច្ចថ្មី	<p>ធុរកិច្ចថ្មី ឬធុរកិច្ចបង្កើតថ្មី (ជាភាសាអង់គ្លេស startup) សំដៅដល់ស្ថាប័ន ឬដំណើរការបង្កើត និងគ្រប់គ្រងធុរកិច្ចដែលប្រើប្រាស់ នវានុត្តន៍​ជាស្នូលនៃការបង្កើត​គំរូអាជីវកម្ម​របស់ខ្លួន ក្រោមលក្ខខណ្ឌមិនច្បាស់លាស់ និងមានហានិភ័យ ប៉ុន្តែមានសក្ដានុពលរីកចម្រើនលឿន។</p>
ម៉ារាហ្វ អាមីន	<p>ម៉ារាហ្វ អាមីន (Ma'ruf Amin)កើតថ្ងៃទី ១១ ខែមីនា ឆ្នាំ ១៩៤៣គឺជាអ្នកនយោបាយ របស់ ប្រទេសឥណ្ឌូនេស៊ី ជា បព្វជិតអ៊ីស្លាមសាសនានិងជា សាស្ត្រាចារ្យ រូបលោកជាអនុប្រធានាធិបតីទី ១៣ របស់ប្រទេសឥណ្ឌូនេស៊ីបច្ចុប្បន្ន ។ គាត់មានអាយុជិត៧៧ ឆ្នាំ នៅពេលចូលកាន់តំណែង។ គាត់គឺជាអនុប្រធានាធិបតីដែលមានវ័យចំណាស់បំផុតដែលមិនធ្លាប់ស្បថចូលកាន់តំណែង ។ នៅថ្ងៃទី៩ ខែសីហា ឆ្នាំ២០១៨ ប្រធានាធិបតី ចូកូ វីដូដូ បានប្រកាសថា លោក ម៉ារាហ្វ អាមីន និងក្លាយជាគូប្រជែងគាត់ក្នុង ការបោះឆ្នោតប្រធានាធិបតីឥណ្ឌូណេស៊ីឆ្នាំ ២០១៩ ។</p>
វត្តទឹកអប់	<p>វត្តទឹកអប់ (វៀតណាម៖ Chùa Hương, Chữ Hán៖ 香寺)គឺ​ជា​ ប្រាសាទ​ព្រះពុទ្ធ​សាសនា និង​ទីសក្ការៈ​ដ៏​ធំ​មួយ​ដែល​ត្រូវ​បាន​សាងសង់​ឡើង​នៅ​ក្នុង​ថ្មកំបោរ ហឿង ធីច(Hương Tích) ភ្នំ។វាជាកន្លែងនៃពិធីបុណ្យសាសនា ដែលទាក់ទាញអ្នកធ្វើធម្មយាត្រាជាច្រើនមកពីទូទាំង ប្រទេសវៀតណាម។ចំណុចកណ្តាលនៃប្រាសាទហឿង (Hương) ស្ថិតនៅក្នុងឃុំ ហឿង សុន (Hương Sơn)ស្រុក Mỹ Đức អតីតខេត្ត ហា ថាយ (Hà Tây) (បច្ចុប្បន្នជាទីក្រុងហាណូយ)។ ចំណុចកណ្តាលនៃអគារនេះគឺប្រាសាទទឹកអប់ ដែលត្រូវបានគេស្គាល់ផងដែរថាជា Chua Trong (ប្រាសាទខាងក្នុង) ដែលមានទីតាំងនៅក
ស៊ីប	<p>ប្រទេសស៊ីប (ភាសាបារាំង៖ "Chypre", ភាសាក្រិក៖ Κυπριακή និងភាសាតួកគី៖ "Kıbrıs") ដោយមានឈ្មោះផ្លូវការថា សាធារណរដ្ឋស៊ីប គឺជាប្រទេសកោះមួយស្ថិតនៅប៉ែកខាងត្បូងនៃសមុទ្រមេឌីទែរ៉ាណេ និងភាគខាងត្បូងនៃតំបន់អាណាតូលី។ ស៊ីបមានទីតាំងភូមិសាស្ត្រផ្ទាល់នៅតំបន់អាស៊ីខាងលិច ប៉ុន្តែទំនាក់ទំនងវប្បធម៌ និងភូមិសាស្ត្រនយោបាយរបស់ប្រទេសនេះមានលក្ខណៈបែបអឺរ៉ុបអាគ្នេយ៍។ ស៊ីបជា​កោះ​ធំបំផុត​ទី​បី និង​មាន​ប្រជាជន​ច្រើន​ជាង​គេ​ទី​បី​នៅ​សមុទ្រ​មេឌីទែរ៉ាណេ។ ស៊ីបមានដែនសមុទ្រជាប់ប្រទេសអេហ្ស៊ីបនៅភាគត្បូង ឯខាងលិចជាប់នឹងប្រទេសក្រិក ខាងជើងជ
កួន អ៊ី	<p>កួន អ៊ី () គឺ វីរៈបុរសអ្នកតា​ នៃនគរបី។. ព្រះអង្គ គឺ វីរៈបុរសអ្នកតានៃ​សាសនាអ្នកស្រុកចិន,សាសនាតាវ,សាសនាខុងជឺ ៕៚.។.</p>
យ៉ាបយុម	<p>យ៉ាបយុម () នៃភាសាទីបេអត្ថន័យ គឺ ឪពុកនិងម្តាយ។., វាជានិមិត្តរូបនៃបុរសនិងស្ត្រីក្នុងព្រះពុទ្ធសាសនានិកាយវិជ្រយាននិកាយត័នត្រៈ ៕៚.។</p>
វត្តមរិអម្មន, ទីក្រុងព្រៃនគរ	<p>វត្តមរិអម្មន (,) គឺ វត្តក្នុងព្រហ្មញ្ញ សាសនា ហិណ្ឌូសាសនា ព្រះវេទក្នុងសក្តិនិកាយ ។. នៃក្រុងទីក្រុងព្រៃនគរ នៃ ស្រុកខេត្តព្រៃនគរ ។. ជាប្រាសាទកសាងឡើង ដើម្បីឧទ្ទិសដល់ ព្រះម៉ែមារីអ័ម័ន ។., វត្តបែរមុខទៅទិសខាងកើត ។., វត្តនេះត្រូវបានគេកោតសរសើរដោយសារភាពសម្បើម និងរុងរឿងនៃស្ថាបត្យកម្មនេះ ចម្លាក់ដែលលាតសន្ធឹង និងដោយសារស្ថាបត្យកម្មឥណ្ឌាមានរូបឥណ្ឌា ទេពធីតានិងទេវតា ដែលឆ្លាក់នៅលើជញ្ជាំងវត្ត។</p>
ទេវស្ថានក្រុងបាងកក	<p>ទេវស្ថានក្រុងបាងកក () ទេវស្ថានក្រុងបាងកក គឺ ជា​វត្តកសាងឡើង ដើម្បីឧទ្ទិសដល់ ​ព្រះសិវៈក្នុង​សៃវៈនិកាយ ។. ជាលំនៅដ្ឋានដែលជាទីប្រថាប់នៃព្រាហ្មណ៍បារគូថៃ តាំងតែ​រតនៈ​កូស៊ីន រហូតរជ្ជកាលបច្ចុប្បន្ន។ ​វត្តមានទីតាំងស្ថិតនៅកណ្តាលរាជធានីក្រុង​បាងកក។ ទេវស្ថានក្រុងបាងកកមានដំកល់​ព្រះទេវឋបដិមាច្រើនអង្គ។ នៅទេវស្ថានក្រុងបាងកក ត្រូវបានក្រុមព្រាហ្មណ៍បារគូថៃ រៀបចំអាសនៈ ថ្វាយទេវតាខាងព្រហ្មញ្ញ សាសនា ហិណ្ឌូសាសនា ព្រះវេទ មាន ​ព្រះសិវៈ ​ព្រះវិស្ណុ ​ព្រះគណេស និង ​ព្រះទេវឋបដិមាច្រើនអង្គ។. បច្ចុប្បន្ន ទេវស្ថានក្រុងបាងកក ជ
មីនាឈី សុនទរេសូរ មនឌៀរ	<p>វត្តមីនាឈី សុនទរេសូរ មនឌៀរ (,) គឺ វត្តក្នុងព្រហ្មញ្ញ សាសនា ហិណ្ឌូសាសនា ព្រះវេទក្នុងសក្តិនិកាយ ។. នៃក្រុងទីក្រុងមទុរៃនគរ នៃ ស្រុកខេត្ទមិឡណាឌូ ឥណ្ឌាខាងត្បូង។. ជាប្រាសាទកសាងឡើង ដើម្បីឧទ្ទិសដល់ ព្រះម៉ែមីនាឈី ។., វត្តបែរមុខទៅទិសខាងកើត ។., វត្តនេះត្រូវបានគេកោតសរសើរដោយសារភាពសម្បើម និងរុងរឿងនៃស្ថាបត្យកម្មនេះ ចម្លាក់ដែលលាតសន្ធឹង និងដោយសារស្ថាបត្យកម្មឥណ្ឌាមានរូបឥណ្ឌា ទេពធីតានិងទេវតា ដែលឆ្លាក់នៅលើជញ្ជាំងវត្ត។</p>
ព្រះម៉ែមីនាឈី	<p>ព្រះម៉ែមីនាឈី (,) គឺ ទេពធីតានៃព្រហ្មញ្ញ សាសនា ហិណ្ឌូសាសនា ព្រះវេទ។.ព្រះនាង គឺ ទេវតាទេពភេទស្ត្រីរក្សាក្រុងមទុរៃនគរ.៕</p>
ក្វាងចូវ	<p>ទីក្រុងក្វាងចូវ (ចិនសាមញ្ញ: 广州; ចិនបុរាណ: 廣州; ភិងអុិន: Guǎngzhōu)ស្ថិតនៅភាគខាងត្បូងនៃប្រទេសចិន នៅជាយខាងជើងនៃដីសណ្តរ​ទន្លេ​ជូជាំង គឺជាទីក្រុងដែលជឿនលឿនបំផុតមួយក្នុងចំណោមទីក្រុងជឿនលឿនដទៃ​ទៀត​​​​​នៃប្រទេស​ចិន។ នៅទីនេះជាភូមិកំណើតម្ហូបអាហារចិនកាតាំង ជាឋានសួគ៌​សម្រាប់​ទិញ​ទំនិញ ជាទឹកដីសម្រាប់ផ្លាស់ប្តូរវប្បធម៌ ហើយក៏ជា “ទីក្រុងនៃប្រទេសភាគខាងត្បូង” ដែលបាន​ផ្សារ​ភ្ជាប់រវាងប្រវត្តិសាស្ត្រ និងសម័យកាលបច្ចុប្បន្នផងដែរ។ ក្នុងនាមជាកំពង់​ផែពាណិជ្ជកម្ម​ដំបូង​បង្អស់​នៅក្នុងប្រទេសចិន ទីក្រុងក្វាងចូវបានរក្សានូវបរ
The Fox and the Hound 2	<p>The Fox and the Hound 2 គឺជាភាពយន្តគំនូរជីវចលអាមេរិចឆ្នាំ ២០០៦ ដែលដឹកនាំដោយ Jim Kammerud ។ វាគឺជាការតាមដាន និង Miquel ទៅកាន់ខ្សែភាពយន្ត ១៩៨១ Walt Disney Animation Studios "The Fox and the Hound" ។ ខ្សែភាពយន្តនេះកើតឡើងក្នុងកំឡុងយុវជន Tod និង Copper ដែលក្នុងនោះ Copper ត្រូវបានល្បួងឱ្យចូលរួមជាមួយក្រុមចម្រៀងឆ្កែឆ្កួត។</p>
ដូហ្វ កាមេរ៉ុន	<p>ដូហ្វ អូលីវីយ៉ា កាមេរ៉ុន (, កើត ថ្ងៃទី ១៥ ខែ មករា ឆ្នាំ ១៩៩៦) គឺជាតារាសម្តែង និងតារាចម្រៀងជនជាតិអាមេរិក ដែលបានដើរតួពីរជាតួអង្គឯកក្នុងរឿងកំប្លែងរបស់ប៉ុស្តិ៍ Disney Channel "Liv and Maddie" ដែលនាងបានឈ្នះពានរង្វាន់ Daytime Emmy សម្រាប់ការសម្តែងឆ្នើមក្នុងកម្មវិធីកុមារ។</p>
ឧទ្យានព្រះពុទ្ធ	<p>ឧទ្យានព្រះពុទ្ធ ឬ សួនព្រះពុទ្ធ ដែលគេស្គាល់ផងដែរថាជា សៀងគួន គឺជាសួនចម្លាក់មួយដែលមានចម្ងាយ ២៥ គីឡូម៉ែត្រភាគអាគ្នេយ៍ពី ទីក្រុងវៀងចន្ទន៍ ប្រទេសឡាវ នៅក្នុងវាលស្មៅក្បែរ ទន្លេមេគង្គ ។  ទោះបីជាវាមិនមែនជា ប្រាសាទ ("វត្ត") ក៏ដោយ វាអាចត្រូវបានគេហៅថា វត្ត សៀងគួន ឧទ្យាននេះមានរូបចម្លាក់ ព្រហ្មញ្ញសាសនា និង ព្រះពុទ្ធសាសនា ជាង ២០០ ។  ឧទ្យានព្រះពុទ្ធជាកន្លែងទាក់ទាញទេសចរណ៍ និងឧទ្យានសាធារណៈ។ វត្តសៀងគួន ត្រូវបានកសាងដោយព្រះតេជគុណព្រះនាម លួង ពូប៊ុនឡើសូលីឡាត់ នៅឆ្នាំ១៩៥៨ ។</p>
ពិធីហែអ្នកតា	<p>ពិធីហែអ្នកតា () ប្រពៃណីហែអ្នកតា គឺពិធីរបស់សាសនាតាវនិងសាសនាអ្នកស្រុកចិន ។ នៅក្នុងលទ្ធិតាវនិងសាសនាអ្នកស្រុកចិននេះមានអទិទេពច្រើនអង្គណាស់ ដូចជា ព្រះម៉ែគង់ស៊ីអ៊ីម និងព្រះម៉ែនិងឡេងលឺនៀ(ធីតានាគ) ស្តេចនាគ ទេវរៈអឺឡាង ពឹងថាវកុង(អ្នកតាព្រះចៅ) សាមសួកុកអ័ង(ស្តេចនគរបីភ្នំ) កួនកុង(កួនអ៊ី) ប៉ាវសឹងតាទី(នៅតាខ្មៅ) ព្រះម៉ែម៉ាជូ ។ល។ មានច្រើនណាស់ ។ ចំពោះការហែអ្នកតានេះវិញគឺ គេនឹងហែអ្នកតាណាខ្លះ គឺស្រេចតែគេរៀបចំមក ប៉ុន្តែការពិតទៅគប្បីហែតែអ្នកណាដែលមានសាលមានវិហារមានគោរពសទ្ធា ឬក៏អ្នកតាណាដែលចំនុះឲ្យអ្នកតាម្ចាស់សាល(ក្នុងវ
ពិធីបុណ្យបួសខែទីប្រាំបួន	<p>ពិធីបុណ្យបួសខែទីប្រាំបួន () ឬ ពិធីបុណ្យព្រះអធិរាជទីប្រាំបួន ឬ ពិធីបុណ្យនៃអ្នកហូបម្ហូបបួស ការប្រារព្ធពិធីនេះមានរយះពេល ប្រាំបួនថ្ងៃ ចាប់ផ្ដើមពីថ្ងៃទីប្រាំបួន នៃខែចន្ទគតិ របស់ជាជាតិចិន. ត្រូវបានគេស្គាល់ផងដែរថាជាពិធីបុណ្យព្រះអធិរាជទីប្រាំបួន () ឬ ពិធីបុណ្យបួស () ពិធីបុណ្យបួស គឺជាព្រឹត្តិការណ៍ប្រចាំឆ្នាំដែលប្រារព្ធឡើងដោយសហគមន៍ជនជាតិចិននៅក្នុង ជុំវិញអាស៊ីអាគ្នេយ៍និងប្រទេសថៃ។ ពិធីបុណ្យបួស. ដំណើរការរយៈពេលប្រាំបួនថ្ងៃ, ផ្កាយទាំងប្រាំពីរដែលបង្កើតជាក្រុមតារានិករ Big Dipper របស់យើងបូកនឹងផ្កាយពីរដែលមើលមិន
អាហារបួស	<p>ម្ហូបបួស () ឬ អាហារបួស គឺ អាហាររៀបចំដោយគ្មានសាច់ ឬទឹកត្រី។</p>
ពិធីបុណ្យថៃពូសម	<p>ពិធីបុណ្យថៃពូសម () ពិធីបុណ្យថៃពូសម គឺ ពិធីបុណ្សទីសក្ការៈបូជាព្រះ​កត្រិកេយ (ស្កន្ទ​កុមារ)​ប្រចាំ​ឆ្នាំ​របស់​ក្នុងព្រហ្មញ្ញ សាសនា ហិណ្ឌូសាសនា ព្រះវេទ។ត្រូវបានមនុស្សជាច្រើនចាត់ទុកថាជាពិធីបុណ្យដ៏ចម្លែក និងចម្លែកបំផុតនៅក្នុងព្រហ្មញ្ញ សាសនា ហិណ្ឌូសាសនា ព្រះវេទ។ អ្នកថ្វាយបង្គំមិនត្រឹមតែផ្តល់សាច់សម្រាប់ថ្ងៃបុណ្យប៉ុណ្ណោះទេ អ្នកចូលរួមមួយចំនួនពិតជាធ្វើខ្លួនអែងក្នុងទម្រង់នៃការចោះថ្ពាល់របស់ពួកគេដោយដាវ ដើរលើធ្យូងក្តៅ និងឡើងជណ្ដើរធ្វើពីកាំបិត.</p>
រានទេវតា	<p>រានទេវតា () គឺជា កន្លែងដាក់របស់របរថ្វាយទេវតាឬវិញ្ញាណរបស់សាសនាខ្មោចនិងសាសនាស្រុកក្នុងអាស៊ីអាគ្នេយ៍.</p>
ចៅហោក្លង	<p>ចៅហោក្លង () គឺជាទេវតារក្សា ស្គរភេរី នៅសាសនាខ្មោចនិងសាសនាស្រុក.</p>
ព្រះមហាជ័យព្រៃសភ	<p>ព្រះមហាជ័យពៃរស្រព () ​គឺ ទេពអ្នកតារក្សាស្រូវក្នុងនៅសាសនាខ្មោចនិងសាសនាស្រុក.៕ សាសនាបុរាណក្នុងប្រទេស​កម្ពុជា(ខ្មែរ), ថៃ, ឡាវ, ភូមា (សព្វ​ថ្ងៃ​ហៅ​ថា មីយ៉ាន់ម៉ា) ទេពជាយានៅព្រះអង្គ គឺព្រះមេស្រូវទេពភេទស្ត្រីរក្សាស្រូវក្នុងសាសនាខ្មោចនិងសាសនាស្រុក.៕ សាស្ត្រាវុធក្នុងដៃព្រះអង្គ គឺព្រះខ័ននិងស្រូវ.៕</p>
អាថ៌កំបាំងទីក្រុងសត្វ	<p>អាថ៌កំបាំងទីក្រុងសត្វ () គឺជាខ្សែភាពយន្តគំនូរជីវចលបែបកំព្យូទ័រអាមេរិចឆ្នាំ 2016 ដែលផលិតដោយ Walt Disney Animation Studios និងចេញផ្សាយដោយ Walt Disney Pictures។ វាជាខ្សែភាពយន្តគំនូរជីវចលទី 55 របស់ Disney ។ សាច់រឿង. ទន្សាយ Judy Hopps មកពីជនបទ Bunnyburrow បំពេញក្តីសុបិនកាលពីកុមារភាពរបស់នាងក្នុងការក្លាយជាប៉ូលីសនៅក្នុងទីក្រុង Zootopia ។ ថ្វីដ្បិតតែជាបណ្ឌិតសភាចារ្យក៏ដោយ ក៏ Judy ត្រូវបានផ្ទេរភារកិច្ចចតរថយន្តដោយប្រធាន Bogo ដែលមិនទទួលស្គាល់ទេពកោសល្យរបស់នាង។ នៅថ្ងៃដំបូងរបស់នាងនៅលើការងារ Judy ត្រូវបានរំខា
វាលក្រឡ	<p>វាលក្រឡ គឺជាដុំថ្ម​ក្រឡ​នៅក្នុង​តំបន់​ភ្នំ​នោះ​មាន​៣០០០​ដុំ​ហើយ​មាន​ចំនួន​៩០ កន្លែង​ទូទាំងខ្វែងជើងខ្វែង។ ថ្មក្រឡ​មួយ​ដុំ​អាច​មាន​កម្ពស់​ដល់​ទៅ​បី​ម៉ែត្រ ដុះ​នៅ​រាយប៉ាយ​លើ​ដី​វាល​តែ​ម្តង​ខណៈ​គេ​បាន​ហៅ​ឈ្មោះ​ថា​ចម្ការ​ ថ្មក្រឡ ដោយ​គេ​សន្និដ្ឋាន​វា​មាន​អាយុកាល​ប្រមាណ​ជា​២០០០​ឆ្នាំ​មក​ហើយ។ ហើយត្រូវបានគេរកឃើញ វាលថ្មក្រឡ​នេះ​នា​អំឡុង​ឆ្នាំ​១៩៣០​ដោយ​អ្នក​បុរាណវិទ្យា​ជាតិ​បារាំង​។ ព្រោះ​តែ​សង្គ្រាម​និង​រឿង​នយោបាយ​បាន​បិទបាំង​តំបន់​នេះ​រហូត​ឆ្នាំ​១៩៩៤ ទើប​មាន​ការ​សិក្សា​វិភាគ​ស៊ីជម្រៅ​។ សម័យ​សង្គ្រាម​
