title	text
ມິດຊູບິຊິ	<p>ກຸ່ມມິດຊູບິຊິ (ຍີ່ປຸ່ນ: 三菱グループ) ແມ່ນກຸ່ມບໍລິສັດ ຂ້າມຊາດ ຍີ່ປຸ່ນ ທີ່ປົກຄອງຕົນເອງໃນຫຼາຍໆອຸດສາຫະກໍາ. ສ້າງຕັ້ງຂຶ້ນໂດຍ Yatarō Iwasaki ໃນປີ 1870, ກຸ່ມ ມິດຊູບິຊິ ຕິດຕາມຕົ້ນກໍາເນີດມາຂອງ ມິດຊູບິຊິ zaibatsu, ບໍລິສັດເອກະພາບທີ່ມີຕັ້ງແຕ່ 1870 ຫາ 1946. ບໍລິສັດ, ພ້ອມກັບ zaibatsu ທີ່ສໍາຄັນອື່ນໆ, ໄດ້ຖືກຍົກເລີກໃນລະຫວ່າງການຍຶດຄອງຂອງຍີ່ປຸ່ນຫຼັງຈາກ ສົງຄາມໂລກຄັ້ງທີສອງ ໂດຍຄໍາສັ່ງຂອງ ພັນທະມິດ. ເຖິງ​ວ່າ​ຈະ​ຖືກ​ຍຸບ​ລົງ​ແລ້ວ, ແຕ່​ບັນ​ດາ​ບໍ​ລິ​ສັດ​ປະ​ກອບ​ສ່ວນ​ໃນ​ອະ​ດີດ​ຍັງ​ສືບ​ຕໍ່​ແບ່ງ​ປັນ​ຍີ່​ຫໍ້ ມິດຊູບິຊິ ແລະ ​ເຄື່ອງ​ໝາຍ​ການ​ຄ້າ. ໃນຂະນະທີ່ກຸ່ມບໍລິສັດມີສ່ວນຮ່ວມໃນການຮ່ວມມືທາງທຸລະກິດທີ່ຈໍາກັດ, ໂດຍສະເພາະແມ່ນກອງປະຊຸມຜູ້ບໍລິຫານ "ກອງປະຊຸມວັນສຸກ" ປະຈໍາເດືອນ, ພວກເຂົາຍັງຄົງເປັນເອກະລາດຢ່າງເປັນທາງການແລະບໍ່ຢູ່ພາຍໃຕ້ການຄວບຄຸມທົ່ວໄປ. ສາມຫນ່ວຍງານຕົ້ນຕໍ ("gosanke") ແມ່ນ ມິດຊູບິຊິ UFJ Financial Group (ທະນາຄານທີ່ໃຫຍ່ທີ່ສຸດໃນປະເທດຍ
ລັອດເຕເລຍ	<p>ລັອດເຕເລຍ (ເກົາຫຼີ: 롯데리아; ພາສາຍີ່ປຸ່ນ: ロッテリア) ເປັນບໍລິສັດເກົາຫຼີໃຕ້ທີ່ດໍາເນີນທຸລະກິດຮ້ານອາຫານໄວໃນອາຊີຕາເວັນອອກ, ໄດ້ເປີດຮ້ານອາຫານທໍາອິດໃນໂຕກຽວໃນເດືອນກັນຍາ 1972. ເອົາຊື່ຈາກບໍລິສັດແມ່ຂອງຕົນ, Lotte Corporation, ປະຈຸບັນມັນມີ franchises ໃນປະເທດຍີ່ປຸ່ນ (ຂາຍໃຫ້ Zensho Holdings), ເກົາຫຼີໃຕ້, ອິນໂດເນເຊຍ, ຫວຽດນາມ, ກໍາປູເຈຍ, ລາວ, ແລະມຽນມາ. ຕົ້ນກໍາເນີດຂອງຊື່ແມ່ນການປະສົມປະສານຂອງຊື່ບໍລິສັດ Lotte ແລະຮ້ານກາເຟ. ເມນູຂອງມັນປະກອບມີອາຫານຈານດ່ວນທົ່ວໄປເຊັ່ນ: ເບີເກີ, ມັນຝຣັ່ງ, ໄກ່ຈືນ, ປີກໄກ່ ແລະ ນິ້ວມືໄກ່.</p>
ອານນາມ (ລັດໃນອາລັກຂາຝຣັ່ງ)	<p>ອານນາມ ຫຼື ອັນນ່າມ (ພາສາຫວຽດ: An Nam/Trung Kỳ; ພາສາຈີນ: 安南/), ແມ່ນເຂດປົກຄອງຂອງຝຣັ່ງ ກວມເອົາດິນແດນຂອງອານາຈັກ ດ່ານາມ ທາງພາກກາງຂອງຫວຽດນາມ. ກ່ອນ​ການ​ສ້າງ​ຕັ້ງ​ລັດ​ປົກ​ປັກ​ຮັກ​ສາ, ຊື່ "ອານນາມ" ໄດ້​ຖືກ​ນໍາ​ໃຊ້​ໃນ​ພາກ​ຕາ​ເວັນ​ຕົກ​ເພື່ອ​ຫມາຍ​ເຖິງ​ຫວຽດ​ນາມ​ທັງ​ຫມົດ; ຊາວ​ຫວຽດ​ນາມ​ຖືກ​ເອີ້ນ​ວ່າ​ອາ​ນາ​ໄມ.ອານຸລັກອານາມໄດ້ກາຍມາເປັນສ່ວນໜຶ່ງຂອງອິນດູຈີນຂອງຝຣັ່ງໃນປີ 1887, ພ້ອມກັບອີກສອງເຂດຂອງຫວຽດນາມ ຄື: ໂກສິນຈີນ (ຫວຽດນາມ: ນ້ຳກື) ຢູ່ພາກໃຕ້ ແລະ ໄຕງເກີ (ບັກກວກ) ທາງພາກເໜືອ. ພາກ​ພື້ນ​ມີ​ລະບົບ​ສອງ​ລະບອບ​ການ​ປົກຄອງ​ຂອງ​ຝຣັ່ງ ​ແລະ ຫວຽດນາມ. ລັດ​ຖະ​ບານ​ຂອງ​ລາ​ຊະ​ວົງ​ຫງວຽນ​ຍັງ​ໄດ້​ຕັ້ງ​ຊື່​ໃຫ້​ອາ​ນາ​ມ​ແລະ​ໄຕງ​ກິນ​ເປັນ​ຈັກ​ກະ​ພັດ​ຂອງ Đại Nam, ໂດຍ​ມີ​ຈັກ​ກະ​ພັດ​ຢູ່​ເມືອງ ເຫວ. ປີ 1948, ລັດ​ປົກ​ປັກ​ຮັກ​ສາ​ໄດ້​ຖືກ​ລວມ​ເຂົ້າ​ໃນ​ລັດ​ຖະ​ບານ​ກາງ​ຊົ່ວ​ຄາວ​ຂອງ​ຫວຽດ​ນາມ, ເຊິ່ງ​ໄດ້​ຖືກ​ປ່ຽນ​ແທນ​ໃນ​ປີ​ຕໍ່​ໄປ​ໂດຍ​ລັດ​ຫວຽດ​ນາມ​ສ້າງ​
ພັກກອມມູນິດແຫ່ງສະຫະພາບໂຊວຽດ	<p>ພັກກອມມູນິດແຫ່ງສະຫະພາບໂຊວຽດ (CPSU), ໃນບາງຈຸດທີ່ເອີ້ນວ່າ ພັກກອມມູນິດລັດເຊຍ, ພັກກອມມູນິດສະຫະພັນທັງຫມົດ ແລະ ພັກ ພັກໂບນເຊວິກ, ແລະບາງຄັ້ງກໍ່ເອີ້ນວ່າ ພັກກອມມູນິດໂຊວຽດ (SCP), ເປັນຜູ້ກໍ່ຕັ້ງແລະ. ພັກ​ການ​ເມືອງ ​ທີ່​ກຳ​ອຳນາດ​ຂອງ ​ສະຫະພາບ​ໂຊ​ວຽດ. CPSU ແມ່ນ ພັກດຽວທີ່ປົກຄອງ ຂອງສະຫະພາບໂຊວຽດຈົນກ່ວາ 1990 ເມື່ອ ກອງປະຊຸມຜູ້ແທນປະຊາຊົນ ໄດ້ດັດແກ້ ມາດຕາ 6 ຂອງ ລັດຖະທໍາມະນູນໂຊວຽດ 1977, ເຊິ່ງກ່ອນຫນ້ານີ້ໄດ້ອະນຸຍາດໃຫ້ CPSU ຜູກຂາດໃນລະບົບການເມືອງ. ອຸດົມການຕົ້ນຕໍຂອງພັກແມ່ນ ລັດທິມາກ-ເລນິນ. ພັກດັ່ງກ່າວຖືກຫ້າມພາຍໃຕ້ລັດຖະດຳລັດຂອງປະທານາທິບໍດີຣັດເຊຍ ທ່ານ Boris Yeltsin ໃນວັນທີ 6 ພະຈິກ 1991, ໂດຍກ່າວເຖິງ ການພະຍາຍາມກໍ່ລັດຖະປະຫານໃນປີ 1991 ຂອງໂຊວຽດ ເປັນເຫດຜົນ. ພັກດັ່ງກ່າວໄດ້ເລີ່ມຕົ້ນໃນປີ 1898 ເປັນສ່ວນຫນຶ່ງຂອງ ພັກແຮງງານປະຊາທິປະໄຕສັງຄົມລັດເຊຍ. ໃນປີ 1903, ພັກນັ້ນໄດ້ແບ່ງອອກເປັນກຸ່ມ Menshevik ("ຊົນເຜົ່າ") ແລະ ພັກໂບນເຊວິກ ("ສ່ວນໃຫຍ່"
ໄອແລນເໜືອ	<p>ໄອແລນເໜືອ (ພາສາໄອແລນ: Tuaisceart Éireann) ແມ່ນ ສ່ວນໜຶ່ງ ຂອງ ສະຫະລາຊະອານາຈັກ ທາງທິດຕາເວັນອອກສຽງເໜືອຂອງເກາະ ໄອແລນ ເຊິ່ງຖືກ ພັນລະນາເປັນປະເທດ, ແຂວງ ຫຼືພາກພື້ນຕ່າງໆ. ໄອແລນເໜືອມີ ຊາຍແດນເປີດ ທາງທິດໃຕ້ ແລະທິດຕາເວັນຕົກຕິດກັບ ສາທາລະນະລັດໄອແລນ. ໃນ ​ການ​ສໍາ​ຫຼວດ 2021 ​, ປະ​ຊາ​ກອນ​ຂອງ​ຕົນ​ແມ່ນ 1,903,175​, ກວມ​ເອົາ​ປະ​ມານ 3% ຂອງ ​ປະ​ຊາ​ກອນ​ຂອງ​ອັງ​ກິດ ​ແລະ 27% ຂອງ​ປະ​ຊາ​ກອນ​ໃນ​ເກາະ​ຂອງ ​ໄອ​ແລນ​. ສະພາໄອແລນເໜືອ, ສ້າງຕັ້ງຂຶ້ນໂດຍ Northern Ireland Act 1998, ຮັບຜິດຊອບຕໍ່ບັນຫານະໂຍບາຍ ຕ່າງໆ, ໃນຂະນະທີ່ຂົງເຂດອື່ນໆແມ່ນສະຫງວນໄວ້ໃຫ້ ລັດຖະບານອັງກິດ. ລັດ​ຖະ​ບານ​ໄອ​ແລນ​ເໜືອ ​ຮ່ວມ​ມື​ກັບ ​ລັດ​ຖະ​ບານ​ໄອ​ແລນ ​ໃນ​ຫຼາຍ​ຂົງ​ເຂດ​ພາຍ​ໃຕ້​ເງື່ອນ​ໄຂ​ຂອງ ​ສັນ​ຍາ Belfast. ສາທາລະນະລັດໄອແລນຍັງມີບົດບາດປຶກສາຫາລືກ່ຽວກັບບັນຫາຂອງລັດຖະບານທີ່ບໍ່ມີການພັດທະນາໂດຍຜ່ານກອງປະຊຸມລັດຖະບານອັງກິດ - ໄອແລນ (BIIG). ໄອແລນເໜືອໄດ້ຖືກສ້າງຕັ້ງຂື້ນໃນປີ 192
ໝູ່ເກາະອັງກິດ	<p>ໝູ່ເກາະອັງກິດ ເປັນ ໝູ່ເກາະ ໜຶ່ງຢູ່ໃນ ມະຫາສະໝຸດອັດລັງຕິກເໜືອ ຢູ່ນອກຊາຍຝັ່ງຕາເວັນຕົກສຽງເໜືອຂອງ ທະວີບເອີຣົບ, ປະກອບດ້ວຍ ໝູ່ເກາະ ອັງກິດ, ໄອແລນ, ເກາະມະນຸດ, ເຮບໄຣດ ພາຍໃນ ແລະ ຊັ້ນນອກ, ໝູ່ເກາະເໜືອ (ອໍກນີ ແລະ ເຊດແລນ), ແລະຫຼາຍກວ່າຫົກພັນເກາະນ້ອຍ. ພວກເຂົາມີພື້ນທີ່ທັງຫມົດ ແລະປະຊາກອນລວມເກືອບ 72 ຄົນ ລ້ານ, ແລະປະກອບມີສອງ ລັດອະທິປະໄຕ, ສາທາລະນະລັດໄອແລນ (ເຊິ່ງກວມເອົາປະມານຫ້າສ່ວນຫົກຂອງໄອແລນ), ແລະ ສະຫະລາຊະອານາຈັກຂອງອັງກິດແລະໄອແລນເຫນືອ. ຫມູ່ເກາະ Channel, ຢູ່ນອກຊາຍຝັ່ງພາກເຫນືອຂອງ ປະເທດຝຣັ່ງ, ປົກກະຕິແລ້ວຖືກເອົາເຂົ້າເປັນສ່ວນຫນຶ່ງຂອງຫມູ່ເກາະອັງກິດ, ເຖິງແມ່ນວ່າທາງພູມສາດພວກມັນບໍ່ໄດ້ເປັນສ່ວນຫນຶ່ງຂອງ ຫມູ່ເກາະ. ພາຍ​ໃຕ້​ກົດ​ຫມາຍ​ວ່າ​ດ້ວຍ​ການ​ແປ​ພາ​ສາ​ອັງ​ກິດ​ປີ 1978​, ຫມູ່​ເກາະ​ຊ່ອງ​ແມ່ນ​ກະ​ຈ່າງ​ແຈ້ງ​ເປັນ​ສ່ວນ​ຫນຶ່ງ​ຂອງ ​ຫມູ່​ເກາະ​ອັງ​ກິດ, ບໍ່​ໃຫ້​ສັບ​ສົນ​ກັບ​ຫມູ່​ເກາະ​ອັງ​ກິດ​. ຫີນເກົ່າແກ່ທີ່ສຸດແມ່ນ 2.7 ມີອາຍຸຫຼາຍຕື້ປີ
ໄມໂຄຣເນຊັນ	<p>ໄມໂຄຣເນຊັນ (​ອັງ​ກິດ: Micronation) ແມ່ນ ອົງການການເມືອງ ທີ່ຜູ້ຕາງຫນ້າອ້າງວ່າພວກເຂົາຂຶ້ນກັບ ປະເທດຊາດ ເອກະລາດຫຼື ລັດອະທິປະໄຕ, ແຕ່ຂາດ ການຮັບຮູ້ທາງດ້ານກົດຫມາຍ ຈາກ ລັດອະທິປະໄຕ ໃດໆ. ໄມໂຄຣເນຊັນs ຖືກຈັດແບ່ງແຍກອອກຈາກ ລັດ de facto ແລະ ລັດ quasi; ເຂົາເຈົ້າຍັງບໍ່ໄດ້ຖືກພິຈາລະນາວ່າເປັນ ເອກະລາດ ຫຼື ປົກຄອງຕົນເອງ ຍ້ອນວ່າພວກເຂົາຂາດພື້ນຖານທາງດ້ານກົດຫມາຍໃນ ກົດຫມາຍສາກົນ ສໍາລັບການມີຢູ່ຂອງເຂົາເຈົ້າ. ກິດຈະກໍາຂອງ ໄມໂຄຣເນຊັນ ເກືອບສະເຫມີເປັນເລື່ອງເລັກໆນ້ອຍໆພຽງພໍທີ່ຈະຖືກລະເລີຍແທນທີ່ຈະຖືກໂຕ້ຖຽງກັນໂດຍບັນດາປະເທດທີ່ຕັ້ງຂຶ້ນທີ່ເຂົາເຈົ້າອ້າງເອົາດິນແດນ - ຫມາຍເຖິງ ໄມໂຄຣເນຊັນalism ເປັນ "macronation". ຫຼາຍໆປະເທດໄດ້ອອກຫຼຽນ, ທຸງ, ສະແຕມໄປສະນີ, ໜັງສືຜ່ານແດນ, ຫຼຽນກາ ແລະເຄື່ອງໃຊ້ອື່ນໆທີ່ກ່ຽວຂ້ອງກັບລັດ, ບາງອັນເປັນແຫຼ່ງລາຍຮັບ. ແຮງຈູງໃຈສໍາລັບການສ້າງ ໄມໂຄຣເນຊັນs ປະກອບມີການທົດລອງທິດສະດີ, ການປະທ້ວງ ທາງດ້ານການເມືອງ, ການສະແດງອອກທາງດ້ານສິລ
ລາຍຊື່ຜູ້ນໍາຂອງສະຫະພາບໂຊວຽດ	<p>ບັນ​ຊີ​ລາຍ​ຊື່​ດັ່ງ​ຕໍ່​ໄປ​ນີ້​ປະ​ກອບ​ມີ​ຜູ້​ທີ່​ດໍາ​ລົງ​ຕໍາ​ແຫນ່ງ​ການ​ນໍາ​ສູງ​ສຸດ​ຂອງ​ສະ​ຫະ​ພາບ​ໂຊ​ວຽດ​ຈາກ ​ການ​ສ້າງ​ຕັ້ງ ​ໃນ​ປີ 1922 ຈົນ​ກ​່​ວາ ​ການ​ລະ​ລາຍ​ຂອງ​ຕົນ​ໃນ​ປີ 1991​. † ໝາຍເຖິງຜູ້ນຳທີ່ເສຍຊີວິດໃນຕຳແໜ່ງ.</p>
ນະໂຍບາຍເສດຖະກິດໃໝ່	<p>ນະໂຍບາຍເສດຖະກິດໃໝ່ (​ລັດ​ເຊຍ​: новая экономическая политика (НЭП)) ແມ່ນ ນະໂຍບາຍເສດຖະກິດ ຂອງ ສະຫະພາບໂຊວຽດ ທີ່ສະເຫນີໂດຍ ວາລາດິເມຍ ເລນິນ ໃນປີ 1921 ເປັນເງື່ອນໄຂຊົ່ວຄາວ. ເລນິນ ​ໄດ້​ກຳນົດ ນະໂຍບາຍເສດຖະກິດໃໝ່ ​ໃນ​ປີ 1922 ​ເປັນ​ລະບົບ​ເສດຖະກິດ​ທີ່​ຈະ​ປະກອບ​ດ້ວຍ " ຕະຫຼາດ​ເສລີ ​ແລະ ​ທຶນ​ນິຍົມ, ທັງ​ຂຶ້ນ​ກັບ​ການ​ຄວບ​ຄຸມ​ຂອງ​ລັດ", ​ໃນ​ຂະນະ​ທີ່​ລັດ​ວິ​ສາ​ຫະກິດ​ສັງຄົມ​ຈະ​ດຳ​ເນີນ​ທຸລະ​ກິດ​ດ້ວຍ "ພື້ນຖານ​ກຳ​ໄລ". ນະໂຍບາຍເສດຖະກິດໃໝ່ ເປັນຕົວແທນຂອງ ນະໂຍບາຍເສດຖະກິດແບບຕະຫຼາດ ຫຼາຍ (ຖືວ່າມີຄວາມຈໍາເປັນຫຼັງຈາກ ສົງຄາມກາງເມືອງລັດເຊຍ ປີ 1918 ຫາ 1922) ເພື່ອຊຸກຍູ້ເສດຖະກິດຂອງປະເທດ, ເຊິ່ງໄດ້ຮັບຄວາມເສຍຫາຍຢ່າງຫນັກແຫນ້ນຕັ້ງແຕ່ປີ 1915. ອໍານາດການປົກຄອງໂຊວຽດໄດ້ຖອນຄືນບາງສ່ວນການເປັນຊາດອຸດສາຫະກໍາຢ່າງສົມບູນ (ສ້າງຕັ້ງຂຶ້ນໃນໄລຍະ ສົງຄາມຄອມມິວນິດ 1918 ຫາ 1921) ແລະແນະນໍາ ເສດຖະກິດປະສົມ ທີ່ອະນຸຍາດໃຫ້ເອກະຊົນເປັນເຈົ້າຂອງວິສາຫະກິດຂະຫນາດນ້ອຍແລ
ການກວາດລ້າງໃຫຍ່	<p>ການກວາດລ້າງໃຫຍ່ (​ລັດ​ເຊຍ​: Большой террор) ແມ່ນ ການລ້າງ ທາງດ້ານການເມືອງໃນ ສະຫະພາບໂຊວຽດ ທີ່ເກີດຂື້ນຈາກ 1936 ຫາ 1938. ມັນສະແຫວງຫາການລວມເອົາອໍານາດຂອງ ໂຈເຊັບ ສະຕາລິນ ເຫນືອ ພັກຄອມມິວນິດຂອງສະຫະພາບໂຊວຽດ ແລະມີຈຸດປະສົງເພື່ອກໍາຈັດອິດທິພົນທີ່ຍັງເຫຼືອຂອງ Leon Trotsky ພາຍໃນສະຫະພາບໂຊວຽດ. ຄຳ​ວ່າ "​ການ​ລົບ​ລ້າງ​ທີ່​ຍິ່ງ​ໃຫຍ່" ​ແມ່ນ​ໄດ້​ຮັບ​ຄວາມ​ນິ​ຍົມ​ຊົມ​ຊອບ​ໂດຍ​ນັກ​ປະ​ຫວັດ​ສາດ Robert Conquest ໃນ​ຫນັງ​ສື​ປີ 1968 ຂອງ​ພຣະ​ອົງ "The Great Terror", ເຊິ່ງ​ຫົວ​ຂໍ້​ນີ້​ແມ່ນ ​ການ​ເວົ້າ ​ເຖິງ​ການ​ປະ​ຕິ ​ວັດ​ແຫ່ງ​ຄວາມ​ຢ້ານ​ກົວ ​ຂອງ​ຝຣັ່ງ.</p>
ການກ້າວກະໂດດໄກໄປຂ້າງໜ້າ	<p>ການກ້າວກະໂດດໄກໄປຂ້າງໜ້າ ​ແມ່ນ​ຂະ​ບວນ​ການ​ທາງ​ດ້ານ​ເສດ​ຖະ​ກິດ​ແລະ​ສັງ​ຄົມ​ພາຍ​ໃນ ​ປະ​ເທດ​ຈີນ ​ແຕ່​ປີ 1958 ຫາ​ປີ 1962, ນຳ​ໂດຍ ​ພັກ​ກອມ​ມູ​ນິດ​ຈີນ (CCP). ທ່ານ​ປະທານ​ປະ​ເທດເມົາເຈີຕົງ​ໄດ້​ດຳ​ເນີນ​ການ​ເຄື່ອນ​ໄຫວ​ຫັນ​ປະ​ເທດ​ຊາດ​ຈາກ ​ສັງຄົມ​ກະສິກຳ ​ກາຍ​ເປັນ ​ສັງຄົມ​ອຸດສາຫະກຳ ​ໂດຍ​ຜ່ານ​ການ​ສ້າງ ສາ​ບ້ານ​ປະຊາຊົນ. ຫລາຍລ້ານຄົນໄດ້ເສຍຊີວິດໃນຈີນແຜ່ນດິນໃຫຍ່ໃນໄລຍະການກ້າວກະໂດດຄັ້ງໃຫຍ່, ໂດຍການຄາດຄະເນໂດຍອີງໃສ່ການຟື້ນຕົວທາງດ້ານປະຊາກອນຕັ້ງແຕ່ 15 ຫາ 55 ລ້ານຄົນ, ເຮັດໃຫ້ ຄວາມອຶດຢາກທີ່ຍິ່ງໃຫຍ່ຂອງຈີນກາຍເປັນ ຄວາມອຶດຢາກທີ່ໃຫຍ່ທີ່ສຸດຫຼືໃຫຍ່ທີ່ສຸດ ໃນປະຫວັດສາດມະນຸດ.</p>
ການປະຕິວັດວັດທະນະທໍາ	<p>ການ​ປະ​ຕິ​ວັດ​ວັດ​ທະ​ນະ​ທໍາ​, ທີ່​ຮູ້​ຈັກ​ຢ່າງ​ເປັນ​ທາງ​ການ​ເປັນ ​ການ​ປະ​ຕິ​ວັດ​ວັດ​ທະ​ນະ​ທໍາ Proletarian ທີ່​ຍິ່ງ​ໃຫຍ່ ​, ແມ່ນ ​ການ​ເຄື່ອນ​ໄຫວ​ທາງ​ສັງ​ຄົມ ​ໃນ ​ສາ​ທາ​ລະ​ນະ​ປະ​ຊາ​ຊົນ​ຈີນ (PRC​)​. ມັນໄດ້ຖືກເປີດຕົວໂດຍ ເມົາ​ເຊ​ຕົງ ໃນປີ 1966 ແລະແກ່ຍາວເຖິງ ການເສຍຊີວິດຂອງລາວ ໃນປີ 1976. ເປົ້າໝາຍ​ທີ່​ລະບຸ​ໄວ້​ນັ້ນ​ແມ່ນ​ເພື່ອ​ປົກ​ປັກ​ຮັກສາ ​ລັດທິສັງຄົມ​ນິຍົມ​ຂອງ​ຈີນ ​ໂດຍ​ການ​ກຳຈັດ​ສິ່ງ​ທີ່​ເຫຼືອ​ຢູ່​ຂອງ ​ນັກ​ທຶນ​ນິຍົມ ​ແລະ​ວັດຖຸ​ພື້ນ​ເມືອງ​ຈາກ ​ສັງຄົມ​ຈີນ. ເຖິງ​ແມ່ນ​ວ່າ​ບໍ່​ບັນລຸ​ເປົ້າ​ໝາຍ​ຕົ້ນຕໍ, ການ​ປະຕິວັດ​ວັດທະນະທຳ​ໄດ້​ສະ​ແດງ​ໃຫ້​ເຫັນ​ເຖິງ​ການ​ກັບ​ຄືນ​ມາ​ສູ່​ຈຸດ​ໃຈກາງ​ຂອງ​ອຳນາດ​ຂອງ​ຈີນ​ຢ່າງ​ມີ​ປະສິດທິ​ຜົນ​ພາຍຫຼັງ ​ການ​ປະ​ຕິ​ບັດ​ດ້ານ​ການ​ເມືອງ, ​ໃນ​ໄລຍະ ​ກ້າວໄປຂ້າງໜ້າທີ່ຍິ່ງໃຫຍ ​ແລະ ​ຄວາມ​ອຶດຢາກ​ຢ່າງ​ໃຫຍ່​ຫຼວງ​ຂອງ​ຈີນ.</p>
ລາຊະວົງສິນ	<p>ລາຊະວົງສິນ ແມ່ນ ລາຊະວົງ ທໍາອິດຂອງ ຈັກກະພັດຈີນ. ມັນ​ໄດ້​ຖືກ​ຕັ້ງ​ຊື່​ສໍາ​ລັບ​ການ​ຕົ້ນ​ກໍາ​ເນີດ ​ຂອງ​ລັດ ສິນ ​, ຊຶ່ງ​ເປັນ​ສັດ​ຕູ​ຂອງ​ລັດ​ຊະ​ວົງ Zhou ລັດ​ຖະ​ບານ ​ກາງ​ທີ່​ໄດ້​ທົນ​ທານ​ມາ​ເປັນ​ເວ​ລາ​ຫ້າ​ສັດ​ຕະ​ວັດ​ແລ້ວ​. ເລີ່ມຕົ້ນໃນປີ 230 BC, ສິນ ພາຍ​ໃຕ້​ການ​ກະ​ສັດ Ying Zheng ໄດ້​ມີ​ສ່ວນ​ຮ່ວມ​ໃນ ​ໄລ​ຍະ​ການ​ຂອງ​ສົງ​ຄາມ​ເອົາ​ຊະ​ນະ​ແຕ່​ລະ​ລັດ​ຂອງ​ຄູ່​ແຂ່ງ ​ທີ່​ໄດ້​ໃຫ້​ຄໍາ​ຫມັ້ນ​ສັນ​ຍາ​ຄວາມ​ສັດ​ຊື່​ຕໍ່ Zhou ໃນ​ເມື່ອ​ກ່ອນ​. ອັນ​ນີ້​ໄດ້​ບັນລຸ​ໃນ​ປີ 221 BC ດ້ວຍ​ການ​ໂຮມ​ປະ​ເທດ​ຈີນ​ເປັນ​ເອກະ​ພາບ​ຢ່າງ​ສຳ​ເລັດ​ຜົນ​ພາຍ​ໃຕ້​ການ​ປົກຄອງ ສິນ, ຊຶ່ງ​ຫຼັງ​ຈາກ​ນັ້ນ​ໄດ້​ຮັບ​ສິດ​ອຳນາດ​ຈາກ​ຈັກກະພັດ - Ying Zheng ປະກາດ​ຕົວ​ເອງ​ເປັນ ຈິນຊີຮ່ອງເຕ້, ​ຈັກກະພັດ​ອົງ​ທຳ​ອິດ​ຂອງ​ຈີນ. ສະຖານະ​ການ​ນີ້​ແກ່ຍາວ​ຮອດ​ປີ 206 BC, ເມື່ອລາຊະວົງລົ້ມລົງໃນປີຕໍ່ມາການເສຍຊີວິດຂອງ ຈິນຊີຮ່ອງເຕ້. ສິນ ເປັນພະລັງງານຫນ້ອຍສໍາລັບສັດຕະວັດຕົ້ນຂອງການມີຢູ່
ລາຊະວົງຮັ້ນ	<p>ລາຊະວົງຮັ້ນ ເປັນ ລາຊະວົງຈັກກະພັດຂອງຈີນ (202 BC – 9 AD, 25–220 AD) ສ້າງຕັ້ງຂຶ້ນໂດຍ Liu Bang ແລະປົກຄອງໂດຍເຮືອນຂອງ Liu. ລາຊະວົງ​ກ່ອນ​ແມ່ນ ລາຊະວົງສິນ ທີ່​ມີ​ອາຍຸ​ສັ້ນ (221–206). ກ່ອນ ຄ.ສ. ກ່ອນ ຄ.ສ.), ແລະ ມັນ ໄດ້ ຮັບ ຜົນ ສໍາ ເລັດ ໂດຍ ໄລ ຍະ ເວ ລາ ສາມ ຊະ ອາ ນາ ຈັກ (220–280 AD). ລາຊະວົງ​ໄດ້​ຖືກ​ຂັດ​ຂວາງ​ໂດຍ ​ລາຊະວົງ​ຊິນ (9–23). AD) ຖືກ​ສ້າງ​ຕັ້ງ​ຂຶ້ນ​ໂດຍ​ຜູ້​ປົກ​ຄອງ​ຄອງ​ຕໍາ​ແຫນ່ງ Wang Mang, ແລະ​ດັ່ງ​ນັ້ນ​ຈຶ່ງ​ໄດ້​ຖືກ​ແຍກ​ອອກ​ເປັນ​ສອງ​ໄລ​ຍະ​, ຕາ​ເວັນ​ຕົກ ຮັ້ນ (202​. BC – 9 AD) ແລະ​ຊາວ ​ຮັນ​ຕາ​ເວັນ​ອອກ (25–220 AD). ໂດຍ​ຜ່ານ​ມາ​ເປັນ​ເວລາ​ສີ່​ສັດຕະວັດ​ແລ້ວ, ລາຊະວົງ​ຮັນ​ໄດ້​ຮັບ​ຖື​ວ່າ​ເປັນ ​ຍຸກ​ທອງ​ໃນ​ປະຫວັດສາດ​ຂອງ​ຈີນ, ​ແລະ​ໄດ້​ສົ່ງ​ຜົນ​ກະທົບ​ຢ່າງ​ຖາວອນ​ຕໍ່​ເອກະລັກ​ຂອງ​ຈີນ​ໃນ​ໄລຍະ​ຕໍ່​ມາ. ຊົນ​ເຜົ່າ​ສ່ວນ​ໃຫຍ່​ຂອງ​ຈີນ​ໃນ​ຍຸກ​ສະ​ໄໝ​ໃໝ່​ເອີ້ນ​ຕົນ​ເອງ​ວ່າ " ຊົນ​ເຜົ່າ​ຮັນ" ຫຼື "ຈີນ​ຮ້ານ". ພາສາ​ຈີນ​ທີ່​ເວ
